date,country,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,people_fully_vaccinated_per_hundred_2,people_fully_vaccinated_per_hundred_ave,daily_vaccinations_per_million_ave
2021-04-19,Oceania,0.98,0.17,1783.0,0.32,7.531855670103094,3222.8522167487686
2021-04-19,Peru,2.5,1.82,843.0,2.08,7.531855670103094,3222.8522167487686
2021-04-19,Portugal,20.31,6.79,6701.0,9.03,7.531855670103094,3222.8522167487686
2021-04-19,Romania,13.91,8.48,4045.0,10.55,7.531855670103094,3222.8522167487686
2021-04-19,Scotland,50.34,14.59,6785.0,24.67,7.531855670103094,3222.8522167487686
2021-04-19,Slovakia,17.89,6.59,4044.0,9.41,7.531855670103094,3222.8522167487686
2021-04-19,Slovenia,18.11,7.09,4056.0,10.61,7.531855670103094,3222.8522167487686
2021-04-19,South America,10.19,4.14,3294.0,5.94,7.531855670103094,3222.8522167487686
2021-04-19,Spain,20.19,7.3,6321.0,11.13,7.531855670103094,3222.8522167487686
2021-04-19,Switzerland,15.81,9.07,4898.0,11.34,7.531855670103094,3222.8522167487686
2021-04-19,Turkey,14.54,9.27,2281.0,11.1,7.531855670103094,3222.8522167487686
2021-04-19,United Kingdom,48.66,15.36,7050.0,23.02,7.531855670103094,3222.8522167487686
2021-04-19,United States,39.56,25.52,9350.0,31.55,7.531855670103094,3222.8522167487686
2021-04-19,Upper middle income,3.34,1.51,2250.0,2.12,7.531855670103094,3222.8522167487686
2021-04-19,Wales,53.89,19.38,7696.0,24.5,7.531855670103094,3222.8522167487686
2021-04-19,World,6.61,2.69,2121.0,3.61,7.531855670103094,3222.8522167487686
2021-04-20,Africa,0.89,0.35,209.0,0.38,8.143617021276594,3154.9014778325122
2021-04-20,Argentina,12.44,1.8,2722.0,2.32,8.143617021276594,3154.9014778325122
2021-04-20,Asia,3.69,1.01,1533.0,1.48,8.143617021276594,3154.9014778325122
2021-04-20,Austria,20.71,8.47,5814.0,10.05,8.143617021276594,3154.9014778325122
2021-04-20,Bahrain,36.85,28.88,10843.0,32.58,8.143617021276594,3154.9014778325122
2021-04-20,Belgium,21.28,6.56,5933.0,7.77,8.143617021276594,3154.9014778325122
2021-04-20,Bulgaria,7.51,1.95,1374.0,3.24,8.143617021276594,3154.9014778325122
2021-04-20,Cambodia,7.64,2.59,2260.0,6.15,8.143617021276594,3154.9014778325122
2021-04-20,Canada,25.27,2.5,7116.0,3.06,8.143617021276594,3154.9014778325122
2021-04-20,Chile,40.81,29.97,7674.0,36.14,8.143617021276594,3154.9014778325122
2021-04-20,Czechia,15.99,8.41,4919.0,9.63,8.143617021276594,3154.9014778325122
2021-04-20,Denmark,19.26,9.2,4745.0,12.73,8.143617021276594,3154.9014778325122
2021-04-20,England,49.39,16.0,7287.0,23.6,8.143617021276594,3154.9014778325122
2021-04-20,Estonia,21.95,6.71,4478.0,9.99,8.143617021276594,3154.9014778325122
2021-04-20,Europe,18.2,6.9,4485.0,9.37,8.143617021276594,3154.9014778325122
2021-04-20,European Union,19.63,7.21,5509.0,9.74,8.143617021276594,3154.9014778325122
2021-04-20,France,19.58,7.18,5324.0,10.37,8.143617021276594,3154.9014778325122
2021-04-20,Germany,20.76,6.76,6208.0,8.31,8.143617021276594,3154.9014778325122
2021-04-20,Greece,17.52,7.43,4387.0,9.47,8.143617021276594,3154.9014778325122
2021-04-20,High income,23.24,11.81,5649.0,14.97,8.143617021276594,3154.9014778325122
2021-04-20,Hong Kong,10.12,5.22,4396.0,7.64,8.143617021276594,3154.9014778325122
2021-04-20,Hungary,34.82,14.75,6817.0,23.28,8.143617021276594,3154.9014778325122
2021-04-20,Israel,61.93,57.69,1022.0,58.54,8.143617021276594,3154.9014778325122
2021-04-20,Italy,18.94,7.77,5425.0,10.87,8.143617021276594,3154.9014778325122
2021-04-20,Latvia,12.34,1.67,3154.0,3.0,8.143617021276594,3154.9014778325122
2021-04-20,Liechtenstein,18.27,7.84,7447.0,10.97,8.143617021276594,3154.9014778325122
2021-04-20,Lithuania,21.44,7.97,4936.0,12.11,8.143617021276594,3154.9014778325122
2021-04-20,Lower middle income,4.4,0.79,947.0,1.29,8.143617021276594,3154.9014778325122
2021-04-20,Malta,44.98,20.42,10973.0,25.21,8.143617021276594,3154.9014778325122
2021-04-20,Mexico,8.88,3.5,2876.0,6.53,8.143617021276594,3154.9014778325122
2021-04-20,New Zealand,2.99,0.89,1472.0,1.81,8.143617021276594,3154.9014778325122
2021-04-20,North America,26.58,15.68,6471.0,19.82,8.143617021276594,3154.9014778325122
2021-04-20,Northern Ireland,46.27,15.77,8500.0,23.57,8.143617021276594,3154.9014778325122
2021-04-20,Norway,20.4,5.81,5207.0,7.33,8.143617021276594,3154.9014778325122
2021-04-20,Oceania,1.03,0.19,1802.0,0.35,8.143617021276594,3154.9014778325122
2021-04-20,Peru,2.54,1.84,819.0,2.09,8.143617021276594,3154.9014778325122
2021-04-20,Portugal,20.51,6.9,6706.0,9.16,8.143617021276594,3154.9014778325122
2021-04-20,Romania,14.23,8.62,4137.0,10.83,8.143617021276594,3154.9014778325122
2021-04-20,Scotland,50.38,15.52,7082.0,25.15,8.143617021276594,3154.9014778325122
2021-04-20,Slovakia,18.04,6.86,4053.0,9.68,8.143617021276594,3154.9014778325122
2021-04-20,Slovenia,18.36,7.16,4249.0,10.74,8.143617021276594,3154.9014778325122
2021-04-20,South America,10.26,4.21,2130.0,6.1,8.143617021276594,3154.9014778325122
2021-04-20,Spain,20.51,7.38,6011.0,11.54,8.143617021276594,3154.9014778325122
2021-04-20,Switzerland,16.3,9.27,5058.0,11.56,8.143617021276594,3154.9014778325122
2021-04-20,Turkey,14.73,9.32,2067.0,11.38,8.143617021276594,3154.9014778325122
2021-04-20,United Kingdom,48.82,15.87,7195.0,23.4,8.143617021276594,3154.9014778325122
2021-04-20,United States,39.85,25.78,9015.0,31.75,8.143617021276594,3154.9014778325122
2021-04-20,Upper middle income,3.38,1.54,2059.0,2.19,8.143617021276594,3154.9014778325122
2021-04-20,Wales,54.31,19.74,7449.0,24.84,8.143617021276594,3154.9014778325122
2021-04-20,World,6.69,2.75,1998.0,3.69,8.143617021276594,3154.9014778325122
2021-04-21,Africa,0.91,0.35,193.0,0.38,8.965106382978727,3219.098039215686
2021-04-21,Argentina,12.66,1.83,2515.0,2.5,8.965106382978727,3219.098039215686
2021-04-21,Asia,3.76,1.03,1570.0,1.52,8.965106382978727,3219.098039215686
2021-04-21,Austria,21.29,8.59,5746.0,10.25,8.965106382978727,3219.098039215686
2021-04-21,Bahrain,37.47,29.38,10808.0,32.82,8.965106382978727,3219.098039215686
2021-04-21,Belgium,22.03,6.6,5824.0,8.41,8.965106382978727,3219.098039215686
2021-04-21,Bulgaria,7.68,2.06,1462.0,3.62,8.965106382978727,3219.098039215686
2021-04-21,Cambodia,7.66,2.96,2506.0,6.24,8.965106382978727,3219.098039215686
2021-04-21,Canada,26.07,2.54,7189.0,3.11,8.965106382978727,3219.098039215686
2021-04-21,Chile,40.97,30.73,7283.0,36.63,8.965106382978727,3219.098039215686
2021-04-21,Czechia,16.43,8.54,4865.0,9.71,8.965106382978727,3219.098039215686
2021-04-21,Denmark,19.65,9.42,5057.0,13.23,8.965106382978727,3219.098039215686
2021-04-21,England,49.55,16.61,7441.0,24.22,8.965106382978727,3219.098039215686
2021-04-21,Estonia,22.27,6.78,4249.0,10.43,8.965106382978727,3219.098039215686
2021-04-21,Europe,18.56,7.07,4563.0,9.72,8.965106382978727,3219.098039215686
2021-04-21,European Union,20.14,7.38,5666.0,10.12,8.965106382978727,3219.098039215686
2021-04-21,France,19.95,7.43,5301.0,10.71,8.965106382978727,3219.098039215686
2021-04-21,Germany,21.54,6.85,6116.0,8.59,8.965106382978727,3219.098039215686
2021-04-21,Greece,18.0,7.45,4357.0,10.0,8.965106382978727,3219.098039215686
2021-04-21,High income,23.58,12.04,5765.0,15.25,8.965106382978727,3219.098039215686
2021-04-21,Hong Kong,10.32,5.32,4230.0,7.85,8.965106382978727,3219.098039215686
2021-04-21,Hungary,35.4,15.04,6746.0,23.97,8.965106382978727,3219.098039215686
2021-04-21,India,8.09,1.3,1569.0,2.19,8.965106382978727,3219.098039215686
2021-04-21,Israel,62.01,57.77,1096.0,58.59,8.965106382978727,3219.098039215686
2021-04-21,Italy,19.36,7.96,5550.0,11.14,8.965106382978727,3219.098039215686
2021-04-21,Latvia,12.74,1.83,3426.0,3.39,8.965106382978727,3219.098039215686
2021-04-21,Liechtenstein,18.96,8.46,8181.0,10.97,8.965106382978727,3219.098039215686
2021-04-21,Lithuania,21.95,8.44,4930.0,12.92,8.965106382978727,3219.098039215686
2021-04-21,Lower middle income,4.47,0.81,891.0,1.34,8.965106382978727,3219.098039215686
2021-04-21,Malta,45.72,21.23,11750.0,25.53,8.965106382978727,3219.098039215686
2021-04-21,Mexico,9.01,3.86,2842.0,6.82,8.965106382978727,3219.098039215686
2021-04-21,New Zealand,3.13,0.96,1532.0,1.93,8.965106382978727,3219.098039215686
2021-04-21,North America,26.86,15.99,6308.0,20.09,8.965106382978727,3219.098039215686
2021-04-21,Northern Ireland,46.67,16.47,8608.0,24.28,8.965106382978727,3219.098039215686
2021-04-21,Norway,21.5,5.87,5032.0,8.05,8.965106382978727,3219.098039215686
2021-04-21,Oceania,1.05,0.2,1822.0,0.36,8.965106382978727,3219.098039215686
2021-04-21,Peru,2.57,1.87,804.0,2.1,8.965106382978727,3219.098039215686
2021-04-21,Portugal,20.8,6.99,6622.0,9.33,8.965106382978727,3219.098039215686
2021-04-21,Romania,14.56,8.77,4223.0,11.12,8.965106382978727,3219.098039215686
2021-04-21,Scotland,50.43,16.44,7393.0,25.63,8.965106382978727,3219.098039215686
2021-04-21,Slovakia,18.18,7.11,4055.0,10.01,8.965106382978727,3219.098039215686
2021-04-21,Slovenia,18.73,7.6,4601.0,11.12,8.965106382978727,3219.098039215686
2021-04-21,South America,10.35,4.3,1858.0,6.22,8.965106382978727,3219.098039215686
2021-04-21,Spain,21.14,7.72,6300.0,12.18,8.965106382978727,3219.098039215686
2021-04-21,Switzerland,16.91,9.54,5293.0,11.89,8.965106382978727,3219.098039215686
2021-04-21,Turkey,14.93,9.35,2041.0,11.67,8.965106382978727,3219.098039215686
2021-04-21,United Kingdom,48.99,16.49,7348.0,24.0,8.965106382978727,3219.098039215686
2021-04-21,United States,40.2,26.19,9039.0,32.1,8.965106382978727,3219.098039215686
2021-04-21,Upper middle income,3.43,1.58,2067.0,2.26,8.965106382978727,3219.098039215686
2021-04-21,Wales,54.79,20.16,7394.0,25.34,8.965106382978727,3219.098039215686
2021-04-21,World,6.79,2.81,1998.0,3.77,8.965106382978727,3219.098039215686
2021-04-22,Africa,0.91,0.35,191.0,0.38,8.693877551020403,3252.1463414634145
2021-04-22,Argentina,12.95,1.86,2397.0,2.64,8.693877551020403,3252.1463414634145
2021-04-22,Asia,3.82,1.08,1676.0,1.57,8.693877551020403,3252.1463414634145
2021-04-22,Austria,21.96,8.71,5689.0,10.48,8.693877551020403,3252.1463414634145
2021-04-22,Bahrain,37.76,29.8,10185.0,33.05,8.693877551020403,3252.1463414634145
2021-04-22,Belgium,22.81,6.65,5635.0,9.09,8.693877551020403,3252.1463414634145
2021-04-22,Bulgaria,7.87,2.18,1607.0,3.66,8.693877551020403,3252.1463414634145
2021-04-22,Cambodia,7.66,3.38,2881.0,6.46,8.693877551020403,3252.1463414634145
2021-04-22,Canada,26.98,2.58,7394.0,3.17,8.693877551020403,3252.1463414634145
2021-04-22,Chile,41.27,31.48,7237.0,37.03,8.693877551020403,3252.1463414634145
2021-04-22,Czechia,16.94,8.7,4844.0,9.81,8.693877551020403,3252.1463414634145
2021-04-22,Denmark,20.13,9.51,5284.0,13.68,8.693877551020403,3252.1463414634145
2021-04-22,England,49.74,17.22,7424.0,24.96,8.693877551020403,3252.1463414634145
2021-04-22,Estonia,22.89,7.03,4149.0,11.1,8.693877551020403,3252.1463414634145
2021-04-22,Europe,18.93,7.27,4581.0,10.04,8.693877551020403,3252.1463414634145
2021-04-22,European Union,20.63,7.57,5625.0,10.47,8.693877551020403,3252.1463414634145
2021-04-22,France,20.37,7.71,5283.0,11.09,8.693877551020403,3252.1463414634145
2021-04-22,Germany,22.22,6.93,6044.0,8.85,8.693877551020403,3252.1463414634145
2021-04-22,Greece,18.47,7.52,4408.0,10.55,8.693877551020403,3252.1463414634145
2021-04-22,High income,23.94,12.29,5720.0,15.57,8.693877551020403,3252.1463414634145
2021-04-22,Hong Kong,10.53,5.43,4107.0,8.04,8.693877551020403,3252.1463414634145
2021-04-22,Hungary,36.32,15.43,7524.0,24.91,8.693877551020403,3252.1463414634145
2021-04-22,India,8.23,1.39,1608.0,2.29,8.693877551020403,3252.1463414634145
2021-04-22,Israel,62.07,57.85,1300.0,58.62,8.693877551020403,3252.1463414634145
2021-04-22,Italy,19.8,8.19,5663.0,11.44,8.693877551020403,3252.1463414634145
2021-04-22,Latvia,13.12,1.96,3684.0,3.83,8.693877551020403,3252.1463414634145
2021-04-22,Liechtenstein,19.64,9.1,8941.0,10.97,8.693877551020403,3252.1463414634145
2021-04-22,Lithuania,22.52,8.82,5085.0,13.67,8.693877551020403,3252.1463414634145
2021-04-22,Lower middle income,4.54,0.86,907.0,1.39,8.693877551020403,3252.1463414634145
2021-04-22,Malta,46.42,21.89,11951.0,26.12,8.693877551020403,3252.1463414634145
2021-04-22,Mexico,9.16,4.15,2718.0,7.05,8.693877551020403,3252.1463414634145
2021-04-22,New Zealand,3.27,1.04,1581.0,2.05,8.693877551020403,3252.1463414634145
2021-04-22,North America,27.2,16.34,6159.0,20.42,8.693877551020403,3252.1463414634145
2021-04-22,Northern Ireland,47.15,17.34,9096.0,25.0,8.693877551020403,3252.1463414634145
2021-04-22,Norway,22.45,5.92,4683.0,8.71,8.693877551020403,3252.1463414634145
2021-04-22,Oceania,1.06,0.21,1767.0,0.37,8.693877551020403,3252.1463414634145
2021-04-22,Peru,2.59,1.87,750.0,2.11,8.693877551020403,3252.1463414634145
2021-04-22,Portugal,21.09,7.22,6486.0,9.74,8.693877551020403,3252.1463414634145
2021-04-22,Romania,14.87,8.91,4278.0,11.43,8.693877551020403,3252.1463414634145
2021-04-22,Scotland,50.49,17.37,7760.0,26.07,8.693877551020403,3252.1463414634145
2021-04-22,Slovakia,18.34,7.36,4007.0,10.26,8.693877551020403,3252.1463414634145
2021-04-22,Slovenia,19.12,8.17,4637.0,11.7,8.693877551020403,3252.1463414634145
2021-04-22,South America,10.52,4.49,2191.0,6.29,8.693877551020403,3252.1463414634145
2021-04-22,Spain,21.69,8.06,6187.0,12.74,8.693877551020403,3252.1463414634145
2021-04-22,Switzerland,17.47,9.79,5545.0,12.22,8.693877551020403,3252.1463414634145
2021-04-22,Turkey,15.17,9.41,2174.0,11.95,8.693877551020403,3252.1463414634145
2021-04-22,United Kingdom,49.18,17.12,7379.0,24.7,8.693877551020403,3252.1463414634145
2021-04-22,United States,40.6,26.68,8812.0,32.57,8.693877551020403,3252.1463414634145
2021-04-22,Upper middle income,3.5,1.63,2274.0,2.31,8.693877551020403,3252.1463414634145
2021-04-22,Wales,55.26,20.73,7440.0,25.85,8.693877551020403,3252.1463414634145
2021-04-22,World,6.9,2.89,2069.0,3.86,8.693877551020403,3252.1463414634145
2021-04-23,Africa,0.93,0.35,187.0,0.39,8.550329670329669,3305.336585365854
2021-04-23,Argentina,13.18,1.89,2258.0,2.8,8.550329670329669,3305.336585365854
2021-04-23,Asia,3.85,1.09,1672.0,1.62,8.550329670329669,3305.336585365854
2021-04-23,Austria,22.6,8.84,5659.0,10.74,8.550329670329669,3305.336585365854
2021-04-23,Bahrain,38.02,29.97,9600.0,33.27,8.550329670329669,3305.336585365854
2021-04-23,Belgium,23.37,6.71,5362.0,9.6,8.550329670329669,3305.336585365854
2021-04-23,Bulgaria,8.01,2.31,1703.0,4.09,8.550329670329669,3305.336585365854
2021-04-23,Cambodia,7.67,3.79,3196.0,6.59,8.550329670329669,3305.336585365854
2021-04-23,Canada,27.91,2.63,7575.0,3.24,8.550329670329669,3305.336585365854
2021-04-23,Chile,41.48,32.23,7180.0,37.36,8.550329670329669,3305.336585365854
2021-04-23,Czechia,17.4,8.82,4732.0,9.91,8.550329670329669,3305.336585365854
2021-04-23,Denmark,20.52,9.71,5476.0,14.1,8.550329670329669,3305.336585365854
2021-04-23,England,49.93,17.92,7306.0,25.7,8.550329670329669,3305.336585365854
2021-04-23,Estonia,23.32,7.27,3868.0,11.67,8.550329670329669,3305.336585365854
2021-04-23,Europe,19.29,7.46,4664.0,10.3,8.550329670329669,3305.336585365854
2021-04-23,European Union,21.1,7.74,5707.0,10.77,8.550329670329669,3305.336585365854
2021-04-23,France,20.8,7.98,5269.0,11.49,8.550329670329669,3305.336585365854
2021-04-23,Germany,22.79,7.01,5966.0,9.13,8.550329670329669,3305.336585365854
2021-04-23,Greece,18.91,7.62,4457.0,11.11,8.550329670329669,3305.336585365854
2021-04-23,High income,24.3,12.57,5716.0,15.89,8.550329670329669,3305.336585365854
2021-04-23,Hong Kong,10.76,5.55,3907.0,8.32,8.550329670329669,3305.336585365854
2021-04-23,Hungary,37.02,16.07,8353.0,25.39,8.550329670329669,3305.336585365854
2021-04-23,Israel,62.1,57.89,1237.0,58.65,8.550329670329669,3305.336585365854
2021-04-23,Italy,20.25,8.4,5721.0,11.78,8.550329670329669,3305.336585365854
2021-04-23,Latvia,13.59,2.07,3780.0,4.27,8.550329670329669,3305.336585365854
2021-04-23,Liechtenstein,20.33,9.71,9728.0,11.63,8.550329670329669,3305.336585365854
2021-04-23,Lithuania,23.14,9.11,5307.0,14.21,8.550329670329669,3305.336585365854
2021-04-23,Lower middle income,4.57,0.87,821.0,1.46,8.550329670329669,3305.336585365854
2021-04-23,Malta,47.33,22.35,12253.0,26.77,8.550329670329669,3305.336585365854
2021-04-23,Mexico,9.28,4.38,2478.0,7.23,8.550329670329669,3305.336585365854
2021-04-23,New Zealand,3.44,1.12,1647.0,2.19,8.550329670329669,3305.336585365854
2021-04-23,North America,27.54,16.72,5973.0,20.8,8.550329670329669,3305.336585365854
2021-04-23,Northern Ireland,47.47,17.87,8941.0,25.45,8.550329670329669,3305.336585365854
2021-04-23,Norway,22.79,5.94,4413.0,9.01,8.550329670329669,3305.336585365854
2021-04-23,Oceania,1.08,0.22,1711.0,0.39,8.550329670329669,3305.336585365854
2021-04-23,Peru,2.67,1.88,696.0,2.15,8.550329670329669,3305.336585365854
2021-04-23,Portugal,21.37,7.61,6460.0,10.24,8.550329670329669,3305.336585365854
2021-04-23,Romania,15.19,9.06,4358.0,11.72,8.550329670329669,3305.336585365854
2021-04-23,Scotland,50.6,18.18,8072.0,26.56,8.550329670329669,3305.336585365854
2021-04-23,Slovakia,18.49,7.63,3919.0,10.53,8.550329670329669,3305.336585365854
2021-04-23,Slovenia,19.64,8.49,4875.0,12.11,8.550329670329669,3305.336585365854
2021-04-23,South America,10.85,4.78,2860.0,6.46,8.550329670329669,3305.336585365854
2021-04-23,Switzerland,17.98,10.0,5726.0,12.54,8.550329670329669,3305.336585365854
2021-04-23,Turkey,15.34,9.42,1822.0,12.11,8.550329670329669,3305.336585365854
2021-04-23,United Kingdom,49.38,17.81,7307.0,25.38,8.550329670329669,3305.336585365854
2021-04-23,United States,41.03,27.26,8560.0,33.15,8.550329670329669,3305.336585365854
2021-04-23,Upper middle income,3.59,1.7,2455.0,2.37,8.550329670329669,3305.336585365854
2021-04-23,Wales,55.76,21.26,7540.0,26.36,8.550329670329669,3305.336585365854
2021-04-23,World,7.0,2.96,2096.0,3.96,8.550329670329669,3305.336585365854
2021-04-24,Africa,0.93,0.35,161.0,0.39,8.156883116883117,3352.980487804878
2021-04-24,Argentina,13.61,1.92,2498.0,2.97,8.156883116883117,3352.980487804878
2021-04-24,Asia,3.87,1.1,1645.0,1.66,8.156883116883117,3352.980487804878
2021-04-24,Austria,22.98,8.9,5383.0,10.96,8.156883116883117,3352.980487804878
2021-04-24,Bahrain,38.33,30.35,9538.0,33.52,8.156883116883117,3352.980487804878
2021-04-24,Belgium,23.75,6.73,5216.0,9.69,8.156883116883117,3352.980487804878
2021-04-24,Bulgaria,8.04,2.34,1726.0,4.17,8.156883116883117,3352.980487804878
2021-04-24,Cambodia,7.74,4.09,3615.0,6.63,8.156883116883117,3352.980487804878
2021-04-24,Canada,28.63,2.67,7696.0,3.29,8.156883116883117,3352.980487804878
2021-04-24,Chile,41.51,32.29,7146.0,37.4,8.156883116883117,3352.980487804878
2021-04-24,Czechia,17.57,8.86,4697.0,9.92,8.156883116883117,3352.980487804878
2021-04-24,Denmark,20.77,9.84,5500.0,14.63,8.156883116883117,3352.980487804878
2021-04-24,England,50.15,18.77,7387.0,26.42,8.156883116883117,3352.980487804878
2021-04-24,Estonia,23.39,7.44,3977.0,11.85,8.156883116883117,3352.980487804878
2021-04-24,Europe,19.51,7.62,4711.0,10.5,8.156883116883117,3352.980487804878
2021-04-24,European Union,21.34,7.84,5650.0,10.95,8.156883116883117,3352.980487804878
2021-04-24,France,21.08,8.15,5318.0,11.6,8.156883116883117,3352.980487804878
2021-04-24,Germany,23.16,7.08,5971.0,9.31,8.156883116883117,3352.980487804878
2021-04-24,Greece,19.23,7.84,4520.0,11.67,8.156883116883117,3352.980487804878
2021-04-24,High income,24.54,12.8,5664.0,16.14,8.156883116883117,3352.980487804878
2021-04-24,Hong Kong,11.05,5.67,3731.0,8.66,8.156883116883117,3352.980487804878
2021-04-24,Israel,62.11,57.91,1224.0,58.65,8.156883116883117,3352.980487804878
2021-04-24,Italy,20.71,8.6,5785.0,12.11,8.156883116883117,3352.980487804878
2021-04-24,Latvia,13.88,2.11,3749.0,4.39,8.156883116883117,3352.980487804878
2021-04-24,Liechtenstein,20.33,9.71,9728.0,11.63,8.156883116883117,3352.980487804878
2021-04-24,Lithuania,23.28,9.13,5414.0,14.28,8.156883116883117,3352.980487804878
2021-04-24,Lower middle income,4.58,0.88,703.0,1.5,8.156883116883117,3352.980487804878
2021-04-24,Malta,48.01,22.55,11945.0,27.05,8.156883116883117,3352.980487804878
2021-04-24,Mexico,9.34,4.52,2403.0,7.32,8.156883116883117,3352.980487804878
2021-04-24,New Zealand,3.5,1.15,1635.0,2.25,8.156883116883117,3352.980487804878
2021-04-24,North America,27.86,17.07,5910.0,21.12,8.156883116883117,3352.980487804878
2021-04-24,Northern Ireland,47.83,18.07,8998.0,25.76,8.156883116883117,3352.980487804878
2021-04-24,Norway,22.8,5.94,4367.0,9.02,8.156883116883117,3352.980487804878
2021-04-24,Oceania,1.09,0.22,1724.0,0.39,8.156883116883117,3352.980487804878
2021-04-24,Peru,2.76,1.89,635.0,2.22,8.156883116883117,3352.980487804878
2021-04-24,Portugal,21.76,7.98,6597.0,10.8,8.156883116883117,3352.980487804878
2021-04-24,Romania,15.51,9.21,4421.0,12.03,8.156883116883117,3352.980487804878
2021-04-24,Scotland,50.72,19.08,8652.0,26.88,8.156883116883117,3352.980487804878
2021-04-24,Slovakia,18.76,7.76,3777.0,10.72,8.156883116883117,3352.980487804878
2021-04-24,Slovenia,19.76,8.51,4653.0,12.36,8.156883116883117,3352.980487804878
2021-04-24,South America,10.99,4.88,3066.0,6.49,8.156883116883117,3352.980487804878
2021-04-24,Switzerland,18.22,10.06,5869.0,12.65,8.156883116883117,3352.980487804878
2021-04-24,Turkey,15.55,9.43,1916.0,12.22,8.156883116883117,3352.980487804878
2021-04-24,United Kingdom,49.6,18.61,7427.0,26.03,8.156883116883117,3352.980487804878
2021-04-24,United States,41.46,27.83,8444.0,33.68,8.156883116883117,3352.980487804878
2021-04-24,Upper middle income,3.64,1.73,2600.0,2.39,8.156883116883117,3352.980487804878
2021-04-24,Wales,56.09,21.79,7652.0,26.71,8.156883116883117,3352.980487804878
2021-04-24,World,7.06,3.01,2087.0,4.03,8.156883116883117,3352.980487804878
2021-04-25,Africa,0.93,0.35,109.0,0.41,8.364470588235296,3405.6878048780486
2021-04-25,Argentina,13.86,1.93,2675.0,3.08,8.364470588235296,3405.6878048780486
2021-04-25,Asia,3.97,1.15,1846.0,1.67,8.364470588235296,3405.6878048780486
2021-04-25,Austria,23.27,8.92,5520.0,11.02,8.364470588235296,3405.6878048780486
2021-04-25,Bahrain,38.79,30.6,8668.0,34.01,8.364470588235296,3405.6878048780486
2021-04-25,Belgium,23.8,6.73,5220.0,9.69,8.364470588235296,3405.6878048780486
2021-04-25,Bulgaria,8.05,2.36,1743.0,4.2,8.364470588235296,3405.6878048780486
2021-04-25,Cambodia,7.75,4.38,4006.0,6.64,8.364470588235296,3405.6878048780486
2021-04-25,Canada,29.22,2.7,7814.0,3.31,8.364470588235296,3405.6878048780486
2021-04-25,Chile,41.51,32.3,7134.0,37.4,8.364470588235296,3405.6878048780486
2021-04-25,Czechia,17.71,8.9,4707.0,9.93,8.364470588235296,3405.6878048780486
2021-04-25,Denmark,21.04,9.93,5521.0,14.92,8.364470588235296,3405.6878048780486
2021-04-25,England,50.26,19.17,7447.0,26.71,8.364470588235296,3405.6878048780486
2021-04-25,Estonia,23.48,7.53,4082.0,12.0,8.364470588235296,3405.6878048780486
2021-04-25,Europe,19.84,7.74,4766.0,10.67,8.364470588235296,3405.6878048780486
2021-04-25,European Union,21.87,7.98,5864.0,11.21,8.364470588235296,3405.6878048780486
2021-04-25,France,21.18,8.2,5363.0,11.67,8.364470588235296,3405.6878048780486
2021-04-25,Germany,23.44,7.14,5995.0,9.43,8.364470588235296,3405.6878048780486
2021-04-25,High income,24.86,13.01,5612.0,16.38,8.364470588235296,3405.6878048780486
2021-04-25,Hong Kong,11.24,5.77,3508.0,8.94,8.364470588235296,3405.6878048780486
2021-04-25,Hungary,37.31,17.24,9038.0,25.92,8.364470588235296,3405.6878048780486
2021-04-25,India,8.54,1.55,1587.0,2.5,8.364470588235296,3405.6878048780486
2021-04-25,Israel,62.16,57.98,1178.0,58.7,8.364470588235296,3405.6878048780486
2021-04-25,Italy,21.07,8.69,5845.0,12.34,8.364470588235296,3405.6878048780486
2021-04-25,Latvia,13.95,2.11,3782.0,4.41,8.364470588235296,3405.6878048780486
2021-04-25,Liechtenstein,20.33,9.71,9728.0,11.63,8.364470588235296,3405.6878048780486
2021-04-25,Lithuania,23.29,9.13,5423.0,14.28,8.364470588235296,3405.6878048780486
2021-04-25,Lower middle income,4.72,0.96,912.0,1.52,8.364470588235296,3405.6878048780486
2021-04-25,Malta,48.15,22.8,11895.0,27.45,8.364470588235296,3405.6878048780486
2021-04-25,Mexico,9.35,4.59,2364.0,7.36,8.364470588235296,3405.6878048780486
2021-04-25,New Zealand,3.53,1.16,1644.0,2.28,8.364470588235296,3405.6878048780486
2021-04-25,North America,28.14,17.4,5846.0,21.41,8.364470588235296,3405.6878048780486
2021-04-25,Northern Ireland,48.18,18.33,9215.0,26.06,8.364470588235296,3405.6878048780486
2021-04-25,Norway,22.8,5.94,4341.0,9.03,8.364470588235296,3405.6878048780486
2021-04-25,Oceania,1.09,0.22,1718.0,0.4,8.364470588235296,3405.6878048780486
2021-04-25,Peru,2.8,1.89,569.0,2.29,8.364470588235296,3405.6878048780486
2021-04-25,Portugal,22.07,8.1,5543.0,10.94,8.364470588235296,3405.6878048780486
2021-04-25,Romania,15.79,9.33,4459.0,12.32,8.364470588235296,3405.6878048780486
2021-04-25,Scotland,50.77,19.56,8829.0,27.19,8.364470588235296,3405.6878048780486
2021-04-25,Slovakia,19.0,7.86,3950.0,10.77,8.364470588235296,3405.6878048780486
2021-04-25,Slovenia,19.79,8.51,4612.0,12.37,8.364470588235296,3405.6878048780486
2021-04-25,South America,11.07,4.91,2757.0,6.51,8.364470588235296,3405.6878048780486
