date,country,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,people_fully_vaccinated_per_hundred_2,people_fully_vaccinated_per_hundred_ave,daily_vaccinations_per_million_ave
2021-04-14,Wales,52.02,17.76,8855.0,23.24,7.038260869565216,3338.1776649746193
2021-04-14,World,6.11,2.39,2402.0,3.3,7.038260869565216,3338.1776649746193
2021-04-15,Africa,0.79,0.34,123.0,0.36,8.329550561797754,3301.2261306532664
2021-04-15,Argentina,11.42,1.71,3679.0,2.01,8.329550561797754,3301.2261306532664
2021-04-15,Asia,3.42,0.87,1896.0,1.33,8.329550561797754,3301.2261306532664
2021-04-15,Austria,18.93,7.78,6235.0,9.42,8.329550561797754,3301.2261306532664
2021-04-15,Bahrain,34.23,26.2,10700.0,31.67,8.329550561797754,3301.2261306532664
2021-04-15,Belgium,19.23,6.31,6669.0,7.23,8.329550561797754,3301.2261306532664
2021-04-15,Bulgaria,7.15,1.78,1395.0,2.99,8.329550561797754,3301.2261306532664
2021-04-15,Cambodia,7.32,1.71,3739.0,5.45,8.329550561797754,3301.2261306532664
2021-04-15,Canada,22.13,2.26,7391.0,2.87,8.329550561797754,3301.2261306532664
2021-04-15,Chile,40.03,27.65,8602.0,35.09,8.329550561797754,3301.2261306532664
2021-04-15,Czechia,14.5,7.75,5103.0,9.36,8.329550561797754,3301.2261306532664
2021-04-15,Denmark,17.56,8.37,6017.0,11.09,8.329550561797754,3301.2261306532664
2021-04-15,England,48.58,13.18,6324.0,21.58,8.329550561797754,3301.2261306532664
2021-04-15,Estonia,20.92,6.1,3997.0,8.75,8.329550561797754,3301.2261306532664
2021-04-15,Europe,16.73,6.24,4372.0,8.57,8.329550561797754,3301.2261306532664
2021-04-15,European Union,17.54,6.66,5432.0,8.81,8.329550561797754,3301.2261306532664
2021-04-15,France,18.07,6.31,5532.0,9.32,8.329550561797754,3301.2261306532664
2021-04-15,Germany,18.43,6.4,6324.0,7.64,8.329550561797754,3301.2261306532664
2021-04-15,Greece,15.54,7.36,4501.0,9.05,8.329550561797754,3301.2261306532664
2021-04-15,High income,21.49,10.63,5726.0,13.96,8.329550561797754,3301.2261306532664
2021-04-15,Hong Kong,8.66,4.43,5351.0,6.41,8.329550561797754,3301.2261306532664
2021-04-15,India,7.42,1.08,2369.0,1.84,8.329550561797754,3301.2261306532664
2021-04-15,Israel,61.67,57.35,1301.0,58.31,8.329550561797754,3301.2261306532664
2021-04-15,Italy,16.67,7.07,4845.0,9.59,8.329550561797754,3301.2261306532664
2021-04-15,Latvia,11.0,1.49,2164.0,2.78,8.329550561797754,3301.2261306532664
2021-04-15,Liechtenstein,14.66,7.82,5323.0,10.95,8.329550561797754,3301.2261306532664
2021-04-15,Lithuania,20.2,7.58,6736.0,10.01,8.329550561797754,3301.2261306532664
2021-04-15,Lower middle income,4.1,0.67,1237.0,1.13,8.329550561797754,3301.2261306532664
2021-04-15,Malaysia,2.05,1.34,789.0,1.68,8.329550561797754,3301.2261306532664
2021-04-15,Malta,41.67,18.27,10459.0,23.92,8.329550561797754,3301.2261306532664
2021-04-15,Mexico,8.41,2.55,3079.0,5.51,8.329550561797754,3301.2261306532664
2021-04-15,New Zealand,2.51,0.7,1421.0,1.43,8.329550561797754,3301.2261306532664
2021-04-15,North America,24.97,14.15,7112.0,18.46,8.329550561797754,3301.2261306532664
2021-04-15,Northern Ireland,44.89,13.23,8506.0,22.05,8.329550561797754,3301.2261306532664
2021-04-15,Norway,19.33,5.78,5192.0,6.93,8.329550561797754,3301.2261306532664
2021-04-15,Oceania,0.88,0.15,1535.0,0.29,8.329550561797754,3301.2261306532664
2021-04-15,Peru,2.25,1.7,557.0,2.01,8.329550561797754,3301.2261306532664
2021-04-15,Poland,16.48,5.94,4610.0,7.59,8.329550561797754,3301.2261306532664
2021-04-15,Portugal,17.34,6.41,4402.0,8.52,8.329550561797754,3301.2261306532664
2021-04-15,Romania,12.85,7.94,3511.0,9.93,8.329550561797754,3301.2261306532664
2021-04-15,Scotland,49.82,12.61,6811.0,22.42,8.329550561797754,3301.2261306532664
2021-04-15,Slovakia,16.75,6.15,4132.0,9.09,8.329550561797754,3301.2261306532664
2021-04-15,Slovenia,17.42,6.63,4650.0,9.37,8.329550561797754,3301.2261306532664
2021-04-15,South America,9.82,3.66,3502.0,5.61,8.329550561797754,3301.2261306532664
2021-04-15,Spain,18.46,6.96,6336.0,10.03,8.329550561797754,3301.2261306532664
2021-04-15,Switzerland,14.74,8.69,4619.0,11.1,8.329550561797754,3301.2261306532664
2021-04-15,Turkey,13.88,9.17,2296.0,10.58,8.329550561797754,3301.2261306532664
2021-04-15,United Kingdom,47.98,13.16,6442.0,21.41,8.329550561797754,3301.2261306532664
2021-04-15,United States,37.62,23.47,10011.0,29.8,8.329550561797754,3301.2261306532664
2021-04-15,Upper middle income,3.18,1.37,2606.0,2.0,8.329550561797754,3301.2261306532664
2021-04-15,Wales,52.56,18.22,8889.0,23.75,8.329550561797754,3301.2261306532664
2021-04-15,World,6.22,2.46,2312.0,3.39,8.329550561797754,3301.2261306532664
2021-04-16,Africa,0.8,0.34,131.0,0.36,7.506206896551725,3307.6331658291456
2021-04-16,Argentina,11.74,1.74,3594.0,2.08,7.506206896551725,3307.6331658291456
2021-04-16,Asia,3.47,0.89,1800.0,1.37,7.506206896551725,3307.6331658291456
2021-04-16,Austria,19.51,7.99,6104.0,9.57,7.506206896551725,3307.6331658291456
2021-04-16,Bahrain,34.45,26.81,10347.0,31.84,7.506206896551725,3307.6331658291456
2021-04-16,Belgium,19.89,6.46,6163.0,7.42,7.506206896551725,3307.6331658291456
2021-04-16,Bulgaria,7.3,1.83,1372.0,3.07,7.506206896551725,3307.6331658291456
2021-04-16,Cambodia,7.43,1.79,3143.0,5.65,7.506206896551725,3307.6331658291456
2021-04-16,Canada,22.9,2.34,7405.0,2.89,7.506206896551725,3307.6331658291456
2021-04-16,Chile,40.33,28.35,8393.0,35.28,7.506206896551725,3307.6331658291456
2021-04-16,Czechia,14.92,7.99,5115.0,9.45,7.506206896551725,3307.6331658291456
2021-04-16,Denmark,17.87,8.51,6027.0,11.16,7.506206896551725,3307.6331658291456
2021-04-16,England,48.76,13.97,6532.0,22.22,7.506206896551725,3307.6331658291456
2021-04-16,Estonia,21.54,6.35,4093.0,9.22,7.506206896551725,3307.6331658291456
2021-04-16,Europe,17.07,6.39,4338.0,8.77,7.506206896551725,3307.6331658291456
2021-04-16,European Union,18.0,6.79,5398.0,8.99,7.506206896551725,3307.6331658291456
2021-04-16,Finland,22.88,2.1,5769.0,3.0,7.506206896551725,3307.6331658291456
2021-04-16,France,18.57,6.52,5445.0,9.62,7.506206896551725,3307.6331658291456
2021-04-16,Germany,19.05,6.49,6262.0,7.8,7.506206896551725,3307.6331658291456
2021-04-16,Greece,16.03,7.38,4468.0,9.06,7.506206896551725,3307.6331658291456
2021-04-16,High income,21.87,10.91,5727.0,14.21,7.506206896551725,3307.6331658291456
2021-04-16,Hong Kong,8.96,4.61,5198.0,6.64,7.506206896551725,3307.6331658291456
2021-04-16,India,7.57,1.13,2263.0,1.93,7.506206896551725,3307.6331658291456
2021-04-16,Israel,61.71,57.42,1305.0,58.35,7.506206896551725,3307.6331658291456
2021-04-16,Italy,17.13,7.24,4950.0,9.92,7.506206896551725,3307.6331658291456
2021-04-16,Latvia,11.47,1.52,2447.0,2.92,7.506206896551725,3307.6331658291456
2021-04-16,Liechtenstein,15.41,7.82,5428.0,10.97,7.506206896551725,3307.6331658291456
2021-04-16,Lithuania,20.78,7.76,6052.0,10.98,7.506206896551725,3307.6331658291456
2021-04-16,Lower middle income,4.17,0.69,1188.0,1.17,7.506206896551725,3307.6331658291456
2021-04-16,Malaysia,2.1,1.36,780.0,1.7,7.506206896551725,3307.6331658291456
2021-04-16,Malta,42.41,18.68,10339.0,24.24,7.506206896551725,3307.6331658291456
2021-04-16,Mexico,8.58,2.86,3317.0,5.77,7.506206896551725,3307.6331658291456
2021-04-16,New Zealand,2.65,0.75,1484.0,1.53,7.506206896551725,3307.6331658291456
2021-04-16,North America,25.4,14.58,7166.0,18.82,7.506206896551725,3307.6331658291456
2021-04-16,Northern Ireland,45.19,13.88,8719.0,22.3,7.506206896551725,3307.6331658291456
2021-04-16,Norway,19.87,5.8,5239.0,7.08,7.506206896551725,3307.6331658291456
2021-04-16,Oceania,0.96,0.16,1568.0,0.3,7.506206896551725,3307.6331658291456
2021-04-16,Peru,2.31,1.76,588.0,2.06,7.506206896551725,3307.6331658291456
2021-04-16,Portugal,17.93,6.51,4390.0,8.7,7.506206896551725,3307.6331658291456
2021-04-16,Romania,13.12,8.08,3700.0,10.07,7.506206896551725,3307.6331658291456
2021-04-16,Scotland,50.03,13.1,6638.0,23.13,7.506206896551725,3307.6331658291456
2021-04-16,Slovakia,17.01,6.37,4152.0,9.22,7.506206896551725,3307.6331658291456
2021-04-16,Slovenia,17.82,6.9,4231.0,10.08,7.506206896551725,3307.6331658291456
2021-04-16,South America,9.91,3.72,3254.0,5.73,7.506206896551725,3307.6331658291456
2021-04-16,Switzerland,15.18,8.87,4732.0,11.23,7.506206896551725,3307.6331658291456
2021-04-16,Turkey,14.27,9.22,2526.0,10.8,7.506206896551725,3307.6331658291456
2021-04-16,United Kingdom,48.18,13.89,6607.0,22.03,7.506206896551725,3307.6331658291456
2021-04-16,United States,38.2,24.1,10015.0,30.32,7.506206896551725,3307.6331658291456
2021-04-16,Upper middle income,3.23,1.39,2462.0,2.05,7.506206896551725,3307.6331658291456
2021-04-16,Wales,53.07,18.68,8895.0,24.26,7.506206896551725,3307.6331658291456
2021-04-16,World,6.33,2.52,2243.0,3.47,7.506206896551725,3307.6331658291456
2021-04-17,Africa,0.83,0.34,146.0,0.37,7.54397435897436,3299.3668341708544
2021-04-17,Argentina,12.02,1.76,3241.0,2.14,7.54397435897436,3299.3668341708544
2021-04-17,Asia,3.53,0.91,1712.0,1.39,7.54397435897436,3299.3668341708544
2021-04-17,Austria,19.9,8.23,5980.0,9.66,7.54397435897436,3299.3668341708544
2021-04-17,Bahrain,34.78,27.23,9737.0,31.99,7.54397435897436,3299.3668341708544
2021-04-17,Belgium,20.35,6.51,6032.0,7.49,7.54397435897436,3299.3668341708544
2021-04-17,Bulgaria,7.33,1.84,1360.0,3.1,7.54397435897436,3299.3668341708544
2021-04-17,Cambodia,7.5,1.81,2712.0,5.81,7.54397435897436,3299.3668341708544
2021-04-17,Canada,23.51,2.41,7438.0,2.96,7.54397435897436,3299.3668341708544
2021-04-17,Chile,40.38,28.42,8365.0,35.28,7.54397435897436,3299.3668341708544
2021-04-17,Czechia,15.07,8.08,5049.0,9.48,7.54397435897436,3299.3668341708544
2021-04-17,Denmark,18.19,8.56,6010.0,11.26,7.54397435897436,3299.3668341708544
2021-04-17,England,48.96,14.79,6683.0,22.8,7.54397435897436,3299.3668341708544
2021-04-17,Estonia,21.64,6.41,4140.0,9.38,7.54397435897436,3299.3668341708544
2021-04-17,Europe,17.28,6.52,4270.0,8.9,7.54397435897436,3299.3668341708544
2021-04-17,European Union,18.29,6.88,5314.0,9.12,7.54397435897436,3299.3668341708544
2021-04-17,France,18.84,6.66,5410.0,9.7,7.54397435897436,3299.3668341708544
2021-04-17,Germany,19.41,6.56,6248.0,7.89,7.54397435897436,3299.3668341708544
2021-04-17,Greece,16.52,7.39,4420.0,9.06,7.54397435897436,3299.3668341708544
2021-04-17,High income,22.15,11.13,5592.0,14.45,7.54397435897436,3299.3668341708544
2021-04-17,Hong Kong,9.3,4.8,5063.0,6.91,7.54397435897436,3299.3668341708544
2021-04-17,Hungary,33.67,14.35,8945.0,20.87,7.54397435897436,3299.3668341708544
2021-04-17,India,7.71,1.17,2177.0,1.98,7.54397435897436,3299.3668341708544
2021-04-17,Israel,61.71,57.45,1267.0,58.36,7.54397435897436,3299.3668341708544
2021-04-17,Italy,17.57,7.37,5039.0,10.2,7.54397435897436,3299.3668341708544
2021-04-17,Latvia,11.81,1.53,2791.0,2.95,7.54397435897436,3299.3668341708544
2021-04-17,Liechtenstein,15.41,7.82,5428.0,10.97,7.54397435897436,3299.3668341708544
2021-04-17,Lithuania,20.86,7.76,5363.0,11.31,7.54397435897436,3299.3668341708544
2021-04-17,Lower middle income,4.25,0.71,1150.0,1.2,7.54397435897436,3299.3668341708544
2021-04-17,Malaysia,2.13,1.36,754.0,1.71,7.54397435897436,3299.3668341708544
2021-04-17,Malta,43.14,19.06,10889.0,24.51,7.54397435897436,3299.3668341708544
2021-04-17,Mexico,8.68,2.98,3365.0,5.93,7.54397435897436,3299.3668341708544
2021-04-17,New Zealand,2.73,0.78,1515.0,1.57,7.54397435897436,3299.3668341708544
2021-04-17,North America,25.76,14.92,6931.0,19.2,7.54397435897436,3299.3668341708544
2021-04-17,Northern Ireland,45.43,14.17,8601.0,22.54,7.54397435897436,3299.3668341708544
2021-04-17,Norway,19.91,5.8,5265.0,7.09,7.54397435897436,3299.3668341708544
2021-04-17,Oceania,0.97,0.16,1547.0,0.3,7.54397435897436,3299.3668341708544
2021-04-17,Peru,2.4,1.8,723.0,2.07,7.54397435897436,3299.3668341708544
2021-04-17,Portugal,18.4,6.7,4365.0,8.86,7.54397435897436,3299.3668341708544
2021-04-17,Romania,13.4,8.22,3843.0,10.21,7.54397435897436,3299.3668341708544
2021-04-17,Scotland,50.23,13.52,6699.0,23.75,7.54397435897436,3299.3668341708544
2021-04-17,Slovakia,17.49,6.38,4300.0,9.29,7.54397435897436,3299.3668341708544
2021-04-17,Slovenia,17.94,7.08,4022.0,10.37,7.54397435897436,3299.3668341708544
2021-04-17,South America,9.97,3.74,2977.0,5.8,7.54397435897436,3299.3668341708544
2021-04-17,Switzerland,15.35,8.91,4789.0,11.27,7.54397435897436,3299.3668341708544
2021-04-17,Turkey,14.41,9.23,2527.0,10.85,7.54397435897436,3299.3668341708544
2021-04-17,United Kingdom,48.39,14.63,6718.0,22.58,7.54397435897436,3299.3668341708544
2021-04-17,United States,38.72,24.66,9570.0,30.92,7.54397435897436,3299.3668341708544
2021-04-17,Upper middle income,3.26,1.41,2302.0,2.07,7.54397435897436,3299.3668341708544
2021-04-17,Wales,53.45,19.08,8556.0,24.41,7.54397435897436,3299.3668341708544
2021-04-17,World,6.41,2.57,2154.0,3.52,7.54397435897436,3299.3668341708544
2021-04-18,Africa,0.87,0.35,190.0,0.37,8.471511627906976,3257.30198019802
2021-04-18,Argentina,12.15,1.77,3082.0,2.15,8.471511627906976,3257.30198019802
2021-04-18,Asia,3.57,0.94,1679.0,1.4,8.471511627906976,3257.30198019802
2021-04-18,Austria,20.07,8.27,5873.0,9.68,8.471511627906976,3257.30198019802
2021-04-18,Bahrain,35.42,27.91,10160.0,32.15,8.471511627906976,3257.30198019802
2021-04-18,Belgium,20.4,6.51,6058.0,7.49,8.471511627906976,3257.30198019802
2021-04-18,Brazil,11.46,4.04,4171.0,6.47,8.471511627906976,3257.30198019802
2021-04-18,Bulgaria,7.34,1.85,1352.0,3.11,8.471511627906976,3257.30198019802
2021-04-18,Cambodia,7.52,1.81,2329.0,5.89,8.471511627906976,3257.30198019802
2021-04-18,Canada,24.02,2.42,7512.0,2.99,8.471511627906976,3257.30198019802
2021-04-18,Chile,40.38,28.43,8367.0,35.29,8.471511627906976,3257.30198019802
2021-04-18,Czechia,15.19,8.12,5024.0,9.51,8.471511627906976,3257.30198019802
2021-04-18,Denmark,18.44,8.65,6031.0,11.5,8.471511627906976,3257.30198019802
2021-04-18,England,49.09,15.13,6856.0,23.05,8.471511627906976,3257.30198019802
2021-04-18,Estonia,21.71,6.44,4255.0,9.45,8.471511627906976,3257.30198019802
2021-04-18,Europe,17.56,6.65,4411.0,9.06,8.471511627906976,3257.30198019802
2021-04-18,European Union,18.72,6.96,5420.0,9.33,8.471511627906976,3257.30198019802
2021-04-18,Finland,23.8,2.2,5700.0,3.04,8.471511627906976,3257.30198019802
2021-04-18,France,18.92,6.71,5403.0,9.76,8.471511627906976,3257.30198019802
2021-04-18,Germany,19.69,6.61,6255.0,7.97,8.471511627906976,3257.30198019802
2021-04-18,High income,22.51,11.34,5729.0,14.65,8.471511627906976,3257.30198019802
2021-04-18,Hong Kong,9.6,4.95,4882.0,7.2,8.471511627906976,3257.30198019802
2021-04-18,Hungary,33.81,14.4,7988.0,21.5,8.471511627906976,3257.30198019802
2021-04-18,India,7.78,1.19,2000.0,1.99,8.471511627906976,3257.30198019802
2021-04-18,Israel,61.79,57.53,1124.0,58.43,8.471511627906976,3257.30198019802
2021-04-18,Italy,17.88,7.46,5132.0,10.41,8.471511627906976,3257.30198019802
2021-04-18,Latvia,11.86,1.53,2854.0,2.95,8.471511627906976,3257.30198019802
2021-04-18,Liechtenstein,15.41,7.82,5428.0,10.97,8.471511627906976,3257.30198019802
2021-04-18,Lithuania,20.87,7.76,5277.0,11.33,8.471511627906976,3257.30198019802
2021-04-18,Lower middle income,4.3,0.74,1086.0,1.21,8.471511627906976,3257.30198019802
2021-04-18,Malaysia,2.15,1.37,696.0,1.74,8.471511627906976,3257.30198019802
2021-04-18,Malta,43.39,19.24,10289.0,24.62,8.471511627906976,3257.30198019802
2021-04-18,Mexico,8.73,3.05,3294.0,6.04,8.471511627906976,3257.30198019802
2021-04-18,New Zealand,2.76,0.79,1471.0,1.61,8.471511627906976,3257.30198019802
2021-04-18,North America,26.1,15.24,6904.0,19.46,8.471511627906976,3257.30198019802
2021-04-18,Northern Ireland,45.61,14.45,8405.0,22.81,8.471511627906976,3257.30198019802
2021-04-18,Norway,19.93,5.8,5284.0,7.09,8.471511627906976,3257.30198019802
2021-04-18,Oceania,0.97,0.16,1524.0,0.31,8.471511627906976,3257.30198019802
2021-04-18,Peru,2.48,1.81,857.0,2.07,8.471511627906976,3257.30198019802
2021-04-18,Portugal,19.51,6.75,5849.0,8.96,8.471511627906976,3257.30198019802
2021-04-18,Romania,13.65,8.34,3953.0,10.33,8.471511627906976,3257.30198019802
2021-04-18,Scotland,50.29,13.86,6430.0,24.28,8.471511627906976,3257.30198019802
2021-04-18,Slovakia,17.72,6.38,4073.0,9.35,8.471511627906976,3257.30198019802
2021-04-18,Slovenia,18.0,7.08,3999.0,10.47,8.471511627906976,3257.30198019802
2021-04-18,South America,10.05,4.0,3341.0,5.83,8.471511627906976,3257.30198019802
2021-04-18,Switzerland,15.42,8.92,4815.0,11.27,8.471511627906976,3257.30198019802
2021-04-18,Turkey,14.44,9.23,2499.0,10.92,8.471511627906976,3257.30198019802
2021-04-18,United Kingdom,48.51,14.95,6813.0,22.84,8.471511627906976,3257.30198019802
2021-04-18,United States,39.24,25.2,9551.0,31.33,8.471511627906976,3257.30198019802
2021-04-18,Upper middle income,3.3,1.47,2367.0,2.09,8.471511627906976,3257.30198019802
2021-04-18,Wales,53.68,19.12,8121.0,24.46,8.471511627906976,3257.30198019802
2021-04-18,World,6.5,2.63,2173.0,3.57,8.471511627906976,3257.30198019802
2021-04-19,Africa,0.88,0.35,202.0,0.37,7.53257731958763,3222.1724137931033
2021-04-19,Argentina,12.25,1.77,2986.0,2.19,7.53257731958763,3222.1724137931033
2021-04-19,Asia,3.64,0.97,1596.0,1.43,7.53257731958763,3222.1724137931033
2021-04-19,Austria,20.36,8.34,5820.0,9.82,7.53257731958763,3222.1724137931033
2021-04-19,Bahrain,36.02,28.47,10357.0,32.36,7.53257731958763,3222.1724137931033
2021-04-19,Belgium,20.89,6.55,6210.0,7.62,7.53257731958763,3222.1724137931033
2021-04-19,Brazil,11.66,4.22,4249.0,6.63,7.53257731958763,3222.1724137931033
2021-04-19,Bulgaria,7.4,1.89,1346.0,3.16,7.53257731958763,3222.1724137931033
2021-04-19,Cambodia,7.63,2.28,2431.0,6.0,7.53257731958763,3222.1724137931033
2021-04-19,Canada,24.67,2.47,7239.0,3.01,7.53257731958763,3222.1724137931033
2021-04-19,Chile,40.61,29.21,8037.0,35.68,7.53257731958763,3222.1724137931033
2021-04-19,Czechia,15.6,8.27,4975.0,9.55,7.53257731958763,3222.1724137931033
2021-04-19,Denmark,18.87,8.9,4392.0,12.29,7.53257731958763,3222.1724137931033
2021-04-19,England,49.24,15.52,7132.0,23.22,7.53257731958763,3222.1724137931033
2021-04-19,Estonia,21.8,6.54,4331.0,9.7,7.53257731958763,3222.1724137931033
2021-04-19,Europe,17.87,6.76,4489.0,9.18,7.53257731958763,3222.1724137931033
2021-04-19,European Union,19.19,7.08,5538.0,9.5,7.53257731958763,3222.1724137931033
2021-04-19,Finland,23.86,2.22,5553.0,3.04,7.53257731958763,3222.1724137931033
2021-04-19,France,19.22,6.91,5386.0,10.02,7.53257731958763,3222.1724137931033
2021-04-19,Germany,20.09,6.68,6228.0,8.11,7.53257731958763,3222.1724137931033
2021-04-19,Greece,17.02,7.41,4390.0,9.07,7.53257731958763,3222.1724137931033
2021-04-19,High income,22.82,11.52,5742.0,14.8,7.53257731958763,3222.1724137931033
2021-04-19,Hong Kong,9.89,5.1,4675.0,7.44,7.53257731958763,3222.1724137931033
2021-04-19,Hungary,34.34,14.5,7357.0,22.33,7.53257731958763,3222.1724137931033
2021-04-19,India,7.95,1.27,1925.0,2.06,7.53257731958763,3222.1724137931033
2021-04-19,Israel,61.87,57.61,983.0,58.49,7.53257731958763,3222.1724137931033
2021-04-19,Italy,18.24,7.61,5232.0,10.63,7.53257731958763,3222.1724137931033
2021-04-19,Latvia,12.03,1.57,2928.0,3.0,7.53257731958763,3222.1724137931033
2021-04-19,Liechtenstein,16.86,7.84,6450.0,10.97,7.53257731958763,3222.1724137931033
2021-04-19,Lithuania,21.04,7.8,5124.0,11.48,7.53257731958763,3222.1724137931033
2021-04-19,Lower middle income,4.38,0.77,1051.0,1.24,7.53257731958763,3222.1724137931033
2021-04-19,Malaysia,2.22,1.4,668.0,1.82,7.53257731958763,3222.1724137931033
2021-04-19,Malta,44.18,19.88,10819.0,24.9,7.53257731958763,3222.1724137931033
2021-04-19,New Zealand,2.87,0.83,1452.0,1.7,7.53257731958763,3222.1724137931033
2021-04-19,North America,26.35,15.46,6750.0,19.6,7.53257731958763,3222.1724137931033
2021-04-19,Northern Ireland,45.91,14.97,8333.0,23.07,7.53257731958763,3222.1724137931033
2021-04-19,Norway,20.05,5.81,5359.0,7.12,7.53257731958763,3222.1724137931033
2021-04-19,Oceania,0.98,0.17,1783.0,0.32,7.53257731958763,3222.1724137931033
2021-04-19,Peru,2.5,1.83,844.0,2.09,7.53257731958763,3222.1724137931033
2021-04-19,Poland,17.7,6.1,4613.0,7.87,7.53257731958763,3222.1724137931033
2021-04-19,Portugal,20.31,6.79,6701.0,9.03,7.53257731958763,3222.1724137931033
2021-04-19,Romania,13.91,8.48,4045.0,10.55,7.53257731958763,3222.1724137931033
2021-04-19,Scotland,50.34,14.59,6785.0,24.67,7.53257731958763,3222.1724137931033
2021-04-19,Slovakia,17.89,6.59,4044.0,9.41,7.53257731958763,3222.1724137931033
2021-04-19,Slovenia,18.12,7.1,4057.0,10.61,7.53257731958763,3222.1724137931033
2021-04-19,South America,10.19,4.14,3294.0,5.94,7.53257731958763,3222.1724137931033
2021-04-19,Spain,20.19,7.3,6321.0,11.13,7.53257731958763,3222.1724137931033
2021-04-19,Switzerland,15.84,9.09,4936.0,11.37,7.53257731958763,3222.1724137931033
2021-04-19,Turkey,14.54,9.27,2281.0,11.1,7.53257731958763,3222.1724137931033
2021-04-19,United Kingdom,48.66,15.36,7050.0,23.02,7.53257731958763,3222.1724137931033
2021-04-19,United States,39.56,25.52,9350.0,31.55,7.53257731958763,3222.1724137931033
2021-04-19,Upper middle income,3.34,1.51,2250.0,2.12,7.53257731958763,3222.1724137931033
2021-04-19,Wales,53.89,19.38,7696.0,24.5,7.53257731958763,3222.1724137931033
2021-04-19,World,6.6,2.69,2120.0,3.61,7.53257731958763,3222.1724137931033
2021-04-20,Africa,0.89,0.35,209.0,0.38,8.144042553191488,3154.4729064039407
2021-04-20,Argentina,12.44,1.8,2722.0,2.32,8.144042553191488,3154.4729064039407
2021-04-20,Asia,3.69,1.01,1533.0,1.48,8.144042553191488,3154.4729064039407
2021-04-20,Austria,20.72,8.48,5822.0,10.06,8.144042553191488,3154.4729064039407
2021-04-20,Bahrain,36.85,28.88,10843.0,32.58,8.144042553191488,3154.4729064039407
2021-04-20,Belgium,21.29,6.57,5937.0,7.79,8.144042553191488,3154.4729064039407
2021-04-20,Brazil,11.67,4.23,2020.0,6.88,8.144042553191488,3154.4729064039407
2021-04-20,Bulgaria,7.51,1.95,1374.0,3.24,8.144042553191488,3154.4729064039407
2021-04-20,Cambodia,7.64,2.59,2260.0,6.15,8.144042553191488,3154.4729064039407
2021-04-20,Canada,25.27,2.5,7116.0,3.06,8.144042553191488,3154.4729064039407
2021-04-20,Chile,40.81,29.98,7674.0,36.14,8.144042553191488,3154.4729064039407
2021-04-20,Czechia,15.99,8.41,4921.0,9.63,8.144042553191488,3154.4729064039407
2021-04-20,Denmark,19.25,9.19,4744.0,12.72,8.144042553191488,3154.4729064039407
2021-04-20,England,49.39,16.0,7287.0,23.6,8.144042553191488,3154.4729064039407
2021-04-20,Estonia,21.95,6.71,4478.0,9.99,8.144042553191488,3154.4729064039407
2021-04-20,Europe,18.17,6.89,4477.0,9.37,8.144042553191488,3154.4729064039407
2021-04-20,European Union,19.57,7.2,5495.0,9.74,8.144042553191488,3154.4729064039407
2021-04-20,Finland,24.31,2.25,4598.0,3.09,8.144042553191488,3154.4729064039407
2021-04-20,France,19.59,7.17,5324.0,10.36,8.144042553191488,3154.4729064039407
2021-04-20,Germany,20.69,6.75,6202.0,8.31,8.144042553191488,3154.4729064039407
2021-04-20,Greece,17.52,7.43,4387.0,9.47,8.144042553191488,3154.4729064039407
2021-04-20,High income,23.22,11.81,5645.0,14.97,8.144042553191488,3154.4729064039407
2021-04-20,Hong Kong,10.12,5.22,4396.0,7.64,8.144042553191488,3154.4729064039407
2021-04-20,Hungary,34.82,14.75,6817.0,23.28,8.144042553191488,3154.4729064039407
2021-04-20,Israel,61.94,57.69,1022.0,58.54,8.144042553191488,3154.4729064039407
2021-04-20,Italy,18.62,7.77,5336.0,10.88,8.144042553191488,3154.4729064039407
2021-04-20,Latvia,12.32,1.67,3152.0,3.01,8.144042553191488,3154.4729064039407
2021-04-20,Liechtenstein,18.27,7.84,7447.0,10.97,8.144042553191488,3154.4729064039407
2021-04-20,Lithuania,21.44,7.97,4937.0,12.11,8.144042553191488,3154.4729064039407
2021-04-20,Lower middle income,4.4,0.79,947.0,1.29,8.144042553191488,3154.4729064039407
2021-04-20,Malaysia,2.29,1.43,709.0,1.88,8.144042553191488,3154.4729064039407
2021-04-20,Malta,44.98,20.42,10973.0,25.21,8.144042553191488,3154.4729064039407
2021-04-20,Mexico,8.88,3.5,2876.0,6.53,8.144042553191488,3154.4729064039407
2021-04-20,New Zealand,2.99,0.89,1472.0,1.81,8.144042553191488,3154.4729064039407
2021-04-20,North America,26.58,15.68,6471.0,19.82,8.144042553191488,3154.4729064039407
2021-04-20,Northern Ireland,46.27,15.77,8500.0,23.57,8.144042553191488,3154.4729064039407
2021-04-20,Norway,20.42,5.82,5212.0,7.34,8.144042553191488,3154.4729064039407
2021-04-20,Oceania,1.03,0.19,1802.0,0.35,8.144042553191488,3154.4729064039407
2021-04-20,Peru,2.54,1.84,819.0,2.09,8.144042553191488,3154.4729064039407
2021-04-20,Portugal,20.51,6.9,6706.0,9.16,8.144042553191488,3154.4729064039407
2021-04-20,Romania,14.23,8.62,4137.0,10.83,8.144042553191488,3154.4729064039407
2021-04-20,Scotland,50.38,15.52,7082.0,25.15,8.144042553191488,3154.4729064039407
2021-04-20,Slovakia,18.04,6.86,4053.0,9.68,8.144042553191488,3154.4729064039407
