country,date,people_fully_vaccinated_per_hundred
Belgium,2021-04-15,6.31
Belgium,2021-04-16,6.46
Belgium,2021-04-17,6.51
Belgium,2021-04-18,6.51
Belgium,2021-04-19,6.55
Belgium,2021-04-20,6.57
Belgium,2021-04-21,6.61
Belgium,2021-04-22,6.66
Belgium,2021-04-23,6.73
Belgium,2021-04-24,6.74
Belgium,2021-04-25,6.74
Belgium,2021-04-26,6.8
Belgium,2021-04-27,6.93
Belgium,2021-04-28,7.06
Belgium,2021-04-29,7.23
Belgium,2021-04-30,7.42
Belgium,2021-05-01,7.49
Belgium,2021-05-02,7.49
Belgium,2021-05-03,7.62
Belgium,2021-05-04,7.79
Belgium,2021-05-05,8.43
Belgium,2021-05-06,9.1
Belgium,2021-05-07,9.61
Belgium,2021-05-08,9.71
Belgium,2021-05-09,9.71
Belgium,2021-05-10,9.76
Belgium,2021-05-11,9.86
Belgium,2021-05-12,10.12
Belgium,2021-05-13,10.81
Belgium,2021-05-14,11.71
Belgium,2021-05-15,12.19
Belgium,2021-05-16,12.22
Belgium,2021-05-17,12.44
Belgium,2021-05-18,12.73
Belgium,2021-05-19,13.31
Belgium,2021-05-20,14.03
Belgium,2021-05-21,14.56
Belgium,2021-05-22,14.95
Belgium,2021-05-23,14.98
Belgium,2021-05-24,15.29
Belgium,2021-05-25,15.7
Belgium,2021-05-26,16.49
Belgium,2021-05-27,17.38
Belgium,2021-05-28,18.04
Belgium,2021-05-29,18.47
Belgium,2021-05-30,18.54
Belgium,2021-05-31,19.03
Belgium,2021-06-01,19.44
Belgium,2021-06-02,20.22
Belgium,2021-06-03,21.06
Belgium,2021-06-04,21.7
Belgium,2021-06-05,22.14
Belgium,2021-06-06,22.2
Belgium,2021-06-07,22.88
Belgium,2021-06-08,23.58
Belgium,2021-06-09,24.52
Belgium,2021-06-10,25.54
Belgium,2021-06-11,26.49
Belgium,2021-06-12,27.11
Belgium,2021-06-13,27.18
Belgium,2021-06-14,27.95
Belgium,2021-06-15,28.67
Belgium,2021-06-16,29.35
Belgium,2021-06-17,29.83
Belgium,2021-06-18,30.35
Belgium,2021-06-19,30.62
Belgium,2021-06-20,30.64
Belgium,2021-06-21,30.97
Belgium,2021-06-22,31.45
Belgium,2021-06-23,32.0
Belgium,2021-06-24,32.52
Belgium,2021-06-25,32.97
Belgium,2021-06-26,33.4
Belgium,2021-06-27,33.46
Belgium,2021-06-28,33.93
Belgium,2021-06-29,34.53
Belgium,2021-06-30,34.91
Belgium,2021-07-01,35.32
Belgium,2021-07-02,35.63
Belgium,2021-07-03,35.97
Belgium,2021-07-04,36.02
Bolivia,2021-03-02,0.08
Bolivia,2021-03-03,0.08
Bolivia,2021-03-04,0.08
Bolivia,2021-03-05,0.08
Bolivia,2021-03-06,0.08
Bolivia,2021-03-07,0.08
Bolivia,2021-03-08,0.08
Bolivia,2021-03-09,0.08
Bolivia,2021-03-10,0.08
Bolivia,2021-03-11,0.09
Bolivia,2021-03-12,0.09
Bolivia,2021-03-13,0.09
Bolivia,2021-03-14,0.09
Bolivia,2021-03-15,0.09
Bolivia,2021-03-16,0.09
Bolivia,2021-03-17,0.09
Bolivia,2021-03-18,0.1
Bolivia,2021-03-19,0.15
Bolivia,2021-03-20,0.16
Bolivia,2021-03-21,0.17
Bolivia,2021-03-22,0.24
Bolivia,2021-03-23,0.36
Bolivia,2021-03-24,0.49
Bolivia,2021-03-25,0.61
Bolivia,2021-03-26,0.74
Bolivia,2021-03-27,0.76
Bolivia,2021-03-28,0.76
Bolivia,2021-03-29,0.82
Bolivia,2021-03-30,0.88
Bolivia,2021-03-31,0.94
Bolivia,2021-04-01,0.99
Bolivia,2021-04-02,0.99
Bolivia,2021-04-03,1.0
Bolivia,2021-04-04,1.0
Bolivia,2021-04-05,1.06
Bolivia,2021-04-06,1.1
Bolivia,2021-04-07,1.14
Bolivia,2021-04-08,1.17
Bolivia,2021-04-09,1.21
Bolivia,2021-04-10,1.21
Bolivia,2021-04-11,1.21
Bolivia,2021-04-12,1.24
Bolivia,2021-04-13,1.27
Bolivia,2021-04-14,1.31
Bolivia,2021-04-15,1.36
Bolivia,2021-04-16,1.41
Bolivia,2021-04-17,1.42
Bolivia,2021-04-18,1.42
Bolivia,2021-04-19,1.47
Bolivia,2021-04-20,1.52
Bolivia,2021-04-21,1.57
Bolivia,2021-04-22,1.62
Bolivia,2021-04-23,1.63
Bolivia,2021-04-24,1.63
Bolivia,2021-04-25,1.64
Bolivia,2021-04-26,1.7
Bolivia,2021-04-27,1.76
Bolivia,2021-04-28,1.84
Bolivia,2021-05-01,2.0
Bolivia,2021-05-03,2.06
Bolivia,2021-05-04,2.11
Bolivia,2021-05-05,2.16
Bolivia,2021-05-06,2.2
Bolivia,2021-05-07,2.25
Bolivia,2021-05-08,2.26
Bolivia,2021-05-09,2.27
Bolivia,2021-05-10,2.31
Bolivia,2021-05-11,2.34
Bolivia,2021-05-12,2.37
Bolivia,2021-05-14,2.4
Bolivia,2021-05-15,2.43
Bolivia,2021-05-16,2.44
Bolivia,2021-05-17,2.45
Bolivia,2021-05-18,2.5
Bolivia,2021-05-21,2.54
Bolivia,2021-05-22,2.56
Bolivia,2021-05-23,2.57
Bolivia,2021-05-24,2.59
Bolivia,2021-05-25,2.68
Bolivia,2021-05-26,2.79
Bolivia,2021-05-27,2.91
Bolivia,2021-05-28,2.96
Bolivia,2021-05-29,2.97
Bolivia,2021-05-30,2.97
Bolivia,2021-05-31,3.0
Bolivia,2021-06-01,3.02
Bolivia,2021-06-02,3.04
Bolivia,2021-06-03,3.05
Bolivia,2021-06-04,3.18
Bolivia,2021-06-05,3.21
Bolivia,2021-06-06,3.22
Bolivia,2021-06-07,3.49
Bolivia,2021-06-09,3.85
Bolivia,2021-06-12,4.48
Bolivia,2021-06-13,4.5
Bolivia,2021-06-15,4.67
Bolivia,2021-06-17,4.77
Bolivia,2021-06-18,4.85
Bolivia,2021-06-21,5.02
Bolivia,2021-06-28,5.67
Bolivia,2021-06-30,5.93
Bolivia,2021-07-02,6.17
Brazil,2021-02-06,0.0
Brazil,2021-02-07,0.01
Brazil,2021-02-08,0.01
Brazil,2021-02-09,0.02
Brazil,2021-02-10,0.02
Brazil,2021-02-11,0.04
Brazil,2021-02-12,0.05
Brazil,2021-02-13,0.08
Brazil,2021-02-14,0.09
Brazil,2021-02-15,0.1
Brazil,2021-02-16,0.13
Brazil,2021-02-17,0.26
Brazil,2021-02-18,0.34
Brazil,2021-02-19,0.42
Brazil,2021-02-20,0.5
Brazil,2021-02-21,0.53
Brazil,2021-02-22,0.55
Brazil,2021-02-23,0.61
Brazil,2021-02-24,0.68
Brazil,2021-02-25,0.75
Brazil,2021-02-26,0.83
Brazil,2021-02-27,0.89
Brazil,2021-02-28,0.9
Brazil,2021-03-01,0.9
Brazil,2021-03-02,0.96
Brazil,2021-03-03,1.02
Brazil,2021-03-04,1.09
Brazil,2021-03-05,1.16
Brazil,2021-03-10,1.18
Brazil,2021-03-11,1.25
Brazil,2021-03-12,1.31
Brazil,2021-03-13,1.34
Brazil,2021-03-14,1.35
Brazil,2021-03-15,1.4
Brazil,2021-03-17,1.52
Brazil,2021-03-18,1.55
Brazil,2021-03-19,1.58
Brazil,2021-03-20,1.59
Brazil,2021-03-21,1.6
Brazil,2021-03-22,1.65
Brazil,2021-03-23,1.72
Brazil,2021-03-24,1.79
Brazil,2021-03-25,1.84
Brazil,2021-03-26,1.87
Brazil,2021-03-27,1.9
Brazil,2021-03-28,1.9
Brazil,2021-03-29,1.93
Brazil,2021-03-30,1.93
Brazil,2021-03-31,1.99
Brazil,2021-04-02,2.13
Brazil,2021-04-03,2.15
Brazil,2021-04-04,2.16
Brazil,2021-04-05,2.27
Brazil,2021-04-06,2.38
Brazil,2021-04-07,2.51
Brazil,2021-04-08,2.63
Brazil,2021-04-09,2.75
Brazil,2021-04-10,2.84
Brazil,2021-04-11,2.86
Brazil,2021-04-12,2.99
Brazil,2021-04-13,3.39
Brazil,2021-04-14,3.53
Brazil,2021-04-18,4.04
Brazil,2021-04-19,4.22
Brazil,2021-04-20,4.23
Brazil,2021-04-21,4.3
Brazil,2021-04-22,4.56
Brazil,2021-04-23,5.04
Brazil,2021-04-24,5.2
Brazil,2021-04-25,5.25
Brazil,2021-04-26,5.48
Brazil,2021-04-27,5.76
Brazil,2021-04-28,5.97
Brazil,2021-04-29,6.22
Brazil,2021-04-30,6.37
Brazil,2021-05-01,6.44
Brazil,2021-05-02,6.47
Brazil,2021-05-03,6.63
Brazil,2021-05-04,6.88
Brazil,2021-05-05,7.02
Brazil,2021-05-06,7.07
Brazil,2021-05-07,7.13
Brazil,2021-05-10,7.18
Brazil,2021-05-11,7.31
Brazil,2021-05-12,7.46
Brazil,2021-05-13,7.63
Brazil,2021-05-14,7.86
Brazil,2021-05-15,7.96
Brazil,2021-05-16,7.98
Brazil,2021-05-17,8.12
Brazil,2021-05-18,8.23
Brazil,2021-05-19,8.34
Brazil,2021-05-20,8.48
Brazil,2021-05-25,9.9
Brazil,2021-05-26,10.03
Brazil,2021-05-27,10.13
Brazil,2021-05-28,10.29
Brazil,2021-05-29,10.34
Brazil,2021-05-30,10.35
Brazil,2021-05-31,10.4
Brazil,2021-06-01,10.49
Brazil,2021-06-02,10.55
Brazil,2021-06-03,10.68
Brazil,2021-06-04,10.7
Brazil,2021-06-05,10.75
Brazil,2021-06-06,10.77
Brazil,2021-06-09,10.98
Brazil,2021-06-10,11.04
Brazil,2021-06-11,11.07
Brazil,2021-06-13,11.12
Brazil,2021-06-14,11.14
Brazil,2021-06-15,11.19
Brazil,2021-06-16,11.23
Brazil,2021-06-17,11.31
Brazil,2021-06-18,11.35
Brazil,2021-06-19,11.38
Brazil,2021-06-20,11.39
Brazil,2021-06-21,11.44
Brazil,2021-06-23,11.57
Brazil,2021-06-24,11.64
Brazil,2021-06-27,12.04
Brazil,2021-06-28,12.05
Brazil,2021-06-29,12.28
Brazil,2021-07-01,12.7
Brazil,2021-07-04,13.01
Brazil,2021-07-05,13.15
Bulgaria,2021-01-18,0.02
Bulgaria,2021-01-19,0.05
Bulgaria,2021-01-20,0.06
Bulgaria,2021-01-21,0.07
Bulgaria,2021-01-22,0.07
Bulgaria,2021-01-23,0.07
Bulgaria,2021-01-24,0.07
Bulgaria,2021-01-25,0.07
Bulgaria,2021-01-26,0.08
Bulgaria,2021-01-27,0.11
Bulgaria,2021-01-28,0.16
Bulgaria,2021-01-29,0.19
Bulgaria,2021-01-30,0.19
Bulgaria,2021-01-31,0.19
Bulgaria,2021-02-01,0.2
Bulgaria,2021-02-02,0.22
Bulgaria,2021-02-03,0.24
Bulgaria,2021-02-04,0.25
Bulgaria,2021-02-05,0.25
Bulgaria,2021-02-06,0.25
Bulgaria,2021-02-07,0.25
Bulgaria,2021-02-08,0.25
Bulgaria,2021-02-09,0.26
Bulgaria,2021-02-10,0.27
Bulgaria,2021-02-11,0.28
Bulgaria,2021-02-12,0.3
Bulgaria,2021-02-13,0.3
Bulgaria,2021-02-14,0.3
Bulgaria,2021-02-15,0.31
Bulgaria,2021-02-16,0.33
Bulgaria,2021-02-17,0.35
Bulgaria,2021-02-18,0.37
Bulgaria,2021-02-19,0.38
Bulgaria,2021-02-20,0.39
Bulgaria,2021-02-21,0.39
Bulgaria,2021-02-22,0.4
Bulgaria,2021-02-23,0.43
Bulgaria,2021-02-24,0.46
Bulgaria,2021-02-25,0.5
Bulgaria,2021-02-26,0.54
Bulgaria,2021-02-27,0.54
Bulgaria,2021-02-28,0.54
Bulgaria,2021-03-01,0.56
Bulgaria,2021-03-02,0.6
Bulgaria,2021-03-03,0.6
Bulgaria,2021-03-04,0.67
Bulgaria,2021-03-05,0.72
Bulgaria,2021-03-06,0.72
Bulgaria,2021-03-07,0.72
Bulgaria,2021-03-08,0.73
Bulgaria,2021-03-09,0.74
Bulgaria,2021-03-10,0.76
Bulgaria,2021-03-11,0.78
Bulgaria,2021-03-12,0.83
Bulgaria,2021-03-13,0.83
Bulgaria,2021-03-14,0.84
Bulgaria,2021-03-15,0.86
Bulgaria,2021-03-16,0.89
Bulgaria,2021-03-17,0.92
Bulgaria,2021-03-18,0.96
Bulgaria,2021-03-19,1.0
Bulgaria,2021-03-20,1.02
Bulgaria,2021-03-21,1.03
Bulgaria,2021-03-22,1.06
Bulgaria,2021-03-23,1.13
Bulgaria,2021-03-24,1.15
Bulgaria,2021-03-25,1.2
Bulgaria,2021-03-26,1.25
Bulgaria,2021-03-27,1.26
Bulgaria,2021-03-28,1.27
Bulgaria,2021-03-29,1.3
Bulgaria,2021-03-30,1.34
Bulgaria,2021-03-31,1.37
Bulgaria,2021-04-01,1.4
Bulgaria,2021-04-02,1.44
Bulgaria,2021-04-03,1.45
Bulgaria,2021-04-04,1.45
Bulgaria,2021-04-05,1.47
Bulgaria,2021-04-06,1.51
Bulgaria,2021-04-07,1.55
Bulgaria,2021-04-08,1.58
Bulgaria,2021-04-09,1.62
Bulgaria,2021-04-10,1.63
Bulgaria,2021-04-11,1.63
Bulgaria,2021-04-12,1.65
Bulgaria,2021-04-13,1.68
Bulgaria,2021-04-14,1.73
Bulgaria,2021-04-15,1.78
Bulgaria,2021-04-16,1.83
Bulgaria,2021-04-17,1.84
Bulgaria,2021-04-18,1.85
Bulgaria,2021-04-19,1.89
Bulgaria,2021-04-20,1.95
Bulgaria,2021-04-21,2.06
Bulgaria,2021-04-22,2.18
Bulgaria,2021-04-23,2.31
Bulgaria,2021-04-24,2.34
Bulgaria,2021-04-25,2.36
Bulgaria,2021-04-26,2.44
Bulgaria,2021-04-27,2.56
Bulgaria,2021-04-28,2.74
Bulgaria,2021-04-29,2.99
Bulgaria,2021-04-30,3.07
Bulgaria,2021-05-01,3.1
Bulgaria,2021-05-02,3.11
Bulgaria,2021-05-03,3.16
Bulgaria,2021-05-04,3.24
Bulgaria,2021-05-05,3.62
Bulgaria,2021-05-06,3.66
Bulgaria,2021-05-07,4.09
Bulgaria,2021-05-08,4.17
Bulgaria,2021-05-09,4.2
Bulgaria,2021-05-10,4.49
Bulgaria,2021-05-11,4.87
Bulgaria,2021-05-12,5.21
Bulgaria,2021-05-13,5.58
Bulgaria,2021-05-14,5.89
Bulgaria,2021-05-15,5.95
Bulgaria,2021-05-16,5.97
Bulgaria,2021-05-17,6.13
Bulgaria,2021-05-18,6.35
Bulgaria,2021-05-19,6.59
Bulgaria,2021-05-20,6.9
Bulgaria,2021-05-21,7.12
Bulgaria,2021-05-22,7.18
Bulgaria,2021-05-23,7.21
Bulgaria,2021-05-24,7.27
Bulgaria,2021-05-25,7.43
Bulgaria,2021-05-26,7.58
Bulgaria,2021-05-27,7.68
Bulgaria,2021-05-28,7.83
Bulgaria,2021-05-29,7.9
Bulgaria,2021-05-30,7.95
Bulgaria,2021-05-31,8.06
Bulgaria,2021-06-01,8.23
Bulgaria,2021-06-02,8.44
Bulgaria,2021-06-03,8.66
Bulgaria,2021-06-04,8.87
Bulgaria,2021-06-05,8.92
Bulgaria,2021-06-06,8.98
Bulgaria,2021-06-07,9.13
Bulgaria,2021-06-08,9.33
Bulgaria,2021-06-09,9.56
Bulgaria,2021-06-10,9.79
Bulgaria,2021-06-11,9.99
Bulgaria,2021-06-12,10.03
Bulgaria,2021-06-13,10.06
Bulgaria,2021-06-14,10.14
Bulgaria,2021-06-15,10.26
Bulgaria,2021-06-16,10.42
Bulgaria,2021-06-17,10.59
Bulgaria,2021-06-18,10.73
Bulgaria,2021-06-19,10.76
Bulgaria,2021-06-20,10.78
Bulgaria,2021-06-21,10.84
Bulgaria,2021-06-22,10.94
Bulgaria,2021-06-23,11.05
Bulgaria,2021-06-24,11.17
Bulgaria,2021-06-25,11.27
Bulgaria,2021-06-26,11.3
Bulgaria,2021-06-27,11.32
Bulgaria,2021-06-28,11.38
Bulgaria,2021-06-29,11.49
Bulgaria,2021-06-30,11.59
Bulgaria,2021-07-01,11.69
Bulgaria,2021-07-02,11.78
Bulgaria,2021-07-03,11.8
Bulgaria,2021-07-04,11.82
Bulgaria,2021-07-05,11.87
Cambodia,2021-02-24,0.0
Cambodia,2021-02-25,0.0
Cambodia,2021-02-26,0.0
Cambodia,2021-02-28,0.01
Cambodia,2021-03-01,0.01
Cambodia,2021-03-02,0.04
Cambodia,2021-03-03,0.06
Cambodia,2021-03-04,0.07
Cambodia,2021-03-05,0.08
Cambodia,2021-03-06,0.1
Cambodia,2021-03-07,0.11
Cambodia,2021-03-08,0.14
Cambodia,2021-03-09,0.2
Cambodia,2021-03-10,0.24
Cambodia,2021-03-11,0.28
Cambodia,2021-03-12,0.31
Cambodia,2021-03-13,0.34
Cambodia,2021-03-14,0.34
Cambodia,2021-03-15,0.36
Cambodia,2021-03-16,0.45
Cambodia,2021-03-17,0.56
Cambodia,2021-03-19,0.74
Cambodia,2021-03-20,0.8
Cambodia,2021-03-21,0.84
Cambodia,2021-03-22,0.88
Cambodia,2021-03-23,0.93
Cambodia,2021-03-24,0.98
Cambodia,2021-03-25,1.06
Cambodia,2021-03-26,1.14
Cambodia,2021-03-27,1.23
Cambodia,2021-03-28,1.27
Cambodia,2021-03-29,1.32
Cambodia,2021-03-30,1.36
Cambodia,2021-03-31,1.43
Cambodia,2021-04-01,1.45
Cambodia,2021-04-02,1.47
Cambodia,2021-04-03,1.48
Cambodia,2021-04-04,1.49
Cambodia,2021-04-05,1.5
Cambodia,2021-04-06,1.51
Cambodia,2021-04-07,1.53
Cambodia,2021-04-08,1.54
Cambodia,2021-04-09,1.56
Cambodia,2021-04-10,1.59
Cambodia,2021-04-11,1.6
Cambodia,2021-04-12,1.63
Cambodia,2021-04-13,1.65
Cambodia,2021-04-14,1.67
Cambodia,2021-04-15,1.71
Cambodia,2021-04-16,1.79
Cambodia,2021-04-17,1.81
Cambodia,2021-04-18,1.81
Cambodia,2021-04-19,2.28
Cambodia,2021-04-20,2.59
Cambodia,2021-04-21,2.96
Cambodia,2021-04-22,3.38
Cambodia,2021-04-23,3.79
Cambodia,2021-04-24,4.09
Cambodia,2021-04-25,4.38
Cambodia,2021-04-26,4.65
Cambodia,2021-04-27,4.9
Cambodia,2021-04-29,5.45
Cambodia,2021-04-30,5.65
Cambodia,2021-05-01,5.81
Cambodia,2021-05-02,5.89
Cambodia,2021-05-03,6.0
Cambodia,2021-05-04,6.15
Cambodia,2021-05-05,6.24
Cambodia,2021-05-06,6.46
Cambodia,2021-05-07,6.59
Cambodia,2021-05-08,6.63
Cambodia,2021-05-09,6.64
Cambodia,2021-05-10,6.68
Cambodia,2021-05-11,6.72
Cambodia,2021-05-12,6.76
Cambodia,2021-05-13,6.79
Cambodia,2021-05-14,6.82
Cambodia,2021-05-15,6.87
Cambodia,2021-05-16,7.09
Cambodia,2021-05-17,7.37
Cambodia,2021-05-18,7.67
Cambodia,2021-05-19,7.99
Cambodia,2021-05-20,8.33
Cambodia,2021-05-21,8.66
Cambodia,2021-05-22,9.06
Cambodia,2021-05-23,9.39
Cambodia,2021-05-24,9.85
Cambodia,2021-05-25,10.16
Cambodia,2021-05-26,10.47
Cambodia,2021-05-27,10.77
Cambodia,2021-05-28,11.15
Cambodia,2021-05-29,11.5
Cambodia,2021-05-30,11.73
Cambodia,2021-05-31,11.89
Cambodia,2021-06-01,12.1
Cambodia,2021-06-02,12.31
Cambodia,2021-06-03,12.53
Cambodia,2021-06-04,12.73
Cambodia,2021-06-05,12.91
Cambodia,2021-06-06,13.06
Cambodia,2021-06-07,13.18
Cambodia,2021-06-08,13.37
Cambodia,2021-06-09,13.63
Cambodia,2021-06-10,13.96
Cambodia,2021-06-11,14.28
Cambodia,2021-06-12,14.59
Cambodia,2021-06-13,14.89
Cambodia,2021-06-14,15.18
Cambodia,2021-06-15,15.5
Cambodia,2021-06-16,15.69
Cambodia,2021-06-17,15.79
Cambodia,2021-06-18,15.95
Cambodia,2021-06-19,16.16
Cambodia,2021-06-20,16.34
Cambodia,2021-06-21,16.48
Cambodia,2021-06-22,16.5
Cambodia,2021-06-23,16.5
Cambodia,2021-06-24,16.52
Cambodia,2021-06-25,16.83
Cambodia,2021-06-26,17.01
Cambodia,2021-06-27,17.23
Cambodia,2021-06-28,17.57
Cambodia,2021-06-29,17.9
Cambodia,2021-06-30,18.24
Cambodia,2021-07-01,18.57
Cambodia,2021-07-02,18.94
Cambodia,2021-07-03,19.27
Cambodia,2021-07-04,19.61
Cambodia,2021-07-05,19.92
Canada,2021-01-06,0.0
Canada,2021-01-07,0.0
Canada,2021-01-08,0.01
Canada,2021-01-09,0.01
Canada,2021-01-10,0.01
Canada,2021-01-11,0.01
Canada,2021-01-12,0.01
Canada,2021-01-13,0.03
Canada,2021-01-14,0.04
Canada,2021-01-15,0.05
Canada,2021-01-16,0.05
Canada,2021-01-17,0.05
Canada,2021-01-18,0.06
Canada,2021-01-19,0.06
Canada,2021-01-20,0.1
Canada,2021-01-21,0.11
Canada,2021-01-22,0.13
Canada,2021-01-23,0.14
Canada,2021-01-24,0.15
Canada,2021-01-25,0.17
Canada,2021-01-26,0.19
Canada,2021-01-27,0.22
Canada,2021-01-28,0.24
Canada,2021-01-29,0.27
Canada,2021-01-30,0.29
Canada,2021-01-31,0.3
Canada,2021-02-01,0.31
Canada,2021-02-02,0.32
Canada,2021-02-03,0.34
Canada,2021-02-04,0.38
Canada,2021-02-05,0.41
Canada,2021-02-06,0.45
Canada,2021-02-07,0.47
Canada,2021-02-08,0.5
Canada,2021-02-09,0.54
Canada,2021-02-10,0.59
Canada,2021-02-11,0.65
Canada,2021-02-12,0.71
Canada,2021-02-13,0.76
Canada,2021-02-14,0.8
Canada,2021-02-15,0.82
Canada,2021-02-16,0.87
Canada,2021-02-17,0.91
Canada,2021-02-18,0.96
Canada,2021-02-19,1.03
Canada,2021-02-20,1.07
Canada,2021-02-21,1.11
Canada,2021-02-22,1.19
Canada,2021-02-23,1.24
Canada,2021-02-24,1.28
Canada,2021-02-25,1.32
Canada,2021-02-26,1.36
Canada,2021-02-27,1.38
Canada,2021-02-28,1.39
Canada,2021-03-01,1.43
Canada,2021-03-02,1.45
Canada,2021-03-03,1.47
Canada,2021-03-04,1.48
Canada,2021-03-05,1.49
Canada,2021-03-06,1.49
Canada,2021-03-07,1.5
Canada,2021-03-08,1.53
Canada,2021-03-09,1.53
Canada,2021-03-10,1.55
Canada,2021-03-11,1.56
Canada,2021-03-12,1.57
Canada,2021-03-13,1.57
Canada,2021-03-14,1.58
Canada,2021-03-15,1.59
Canada,2021-03-16,1.6
Canada,2021-03-17,1.62
Canada,2021-03-18,1.63
Canada,2021-03-19,1.65
Canada,2021-03-20,1.66
Canada,2021-03-21,1.67
Canada,2021-03-22,1.68
Canada,2021-03-23,1.69
Canada,2021-03-24,1.7
Canada,2021-03-25,1.72
Canada,2021-03-26,1.74
Canada,2021-03-27,1.76
Canada,2021-03-28,1.77
Canada,2021-03-29,1.78
Canada,2021-03-30,1.8
Canada,2021-03-31,1.82
Canada,2021-04-01,1.84
Canada,2021-04-02,1.86
Canada,2021-04-03,1.87
Canada,2021-04-04,1.87
Canada,2021-04-05,1.9
Canada,2021-04-06,1.94
Canada,2021-04-07,1.98
Canada,2021-04-08,2.02
Canada,2021-04-09,2.07
Canada,2021-04-10,2.1
Canada,2021-04-11,2.11
Canada,2021-04-12,2.16
Canada,2021-04-13,2.2
Canada,2021-04-14,2.23
Canada,2021-04-15,2.26
Canada,2021-04-16,2.34
Canada,2021-04-17,2.41
Canada,2021-04-18,2.42
Canada,2021-04-19,2.47
Canada,2021-04-20,2.5
Canada,2021-04-21,2.54
Canada,2021-04-22,2.58
Canada,2021-04-23,2.63
Canada,2021-04-24,2.67
Canada,2021-04-25,2.7
Canada,2021-04-26,2.72
Canada,2021-04-27,2.77
Canada,2021-04-28,2.81
Canada,2021-04-29,2.87
Canada,2021-04-30,2.89
Canada,2021-05-01,2.96
Canada,2021-05-02,2.99
Canada,2021-05-03,3.01
Canada,2021-05-04,3.06
Canada,2021-05-05,3.11
Canada,2021-05-06,3.17
Canada,2021-05-07,3.24
Canada,2021-05-08,3.29
Canada,2021-05-09,3.31
Canada,2021-05-10,3.36
Canada,2021-05-11,3.41
Canada,2021-05-12,3.47
Canada,2021-05-13,3.54
Canada,2021-05-14,3.63
Canada,2021-05-15,3.7
Canada,2021-05-16,3.74
Canada,2021-05-17,3.77
Canada,2021-05-18,3.84
Canada,2021-05-19,3.94
Canada,2021-05-20,4.05
Canada,2021-05-21,4.19
Canada,2021-05-22,4.32
Canada,2021-05-23,4.38
Canada,2021-05-24,4.43
Canada,2021-05-25,4.49
Canada,2021-05-26,4.62
Canada,2021-05-27,4.79
Canada,2021-05-28,4.98
Canada,2021-05-29,5.16
Canada,2021-05-30,5.33
Canada,2021-05-31,5.51
Canada,2021-06-01,5.73
Canada,2021-06-02,6.0
Canada,2021-06-03,6.37
Canada,2021-06-04,6.81
Canada,2021-06-05,7.19
Canada,2021-06-06,7.53
Canada,2021-06-07,7.94
Canada,2021-06-08,8.44
Canada,2021-06-09,9.07
Canada,2021-06-10,9.85
Canada,2021-06-11,10.72
Canada,2021-06-12,11.48
Canada,2021-06-13,12.17
Canada,2021-06-14,13.01
Canada,2021-06-15,13.88
Canada,2021-06-16,14.85
Canada,2021-06-17,15.91
Canada,2021-06-18,17.06
Canada,2021-06-19,18.0
Canada,2021-06-20,18.77
Canada,2021-06-21,19.64
Canada,2021-06-22,20.72
Canada,2021-06-23,21.92
Canada,2021-06-24,23.3
Canada,2021-06-25,24.52
Canada,2021-06-26,25.57
Canada,2021-06-27,26.42
Canada,2021-06-28,28.06
Canada,2021-06-29,29.44
Canada,2021-06-30,30.9
Canada,2021-07-01,31.96
Canada,2021-07-02,33.37
Canada,2021-07-03,34.25
Canada,2021-07-04,35.02
Canada,2021-07-05,36.46
Chile,2021-01-13,0.01
Chile,2021-01-14,0.03
Chile,2021-01-15,0.04
Chile,2021-01-16,0.04
Chile,2021-01-17,0.04
Chile,2021-01-18,0.04
Chile,2021-01-19,0.04
Chile,2021-01-20,0.04
Chile,2021-01-21,0.04
Chile,2021-01-22,0.04
Chile,2021-01-23,0.04
Chile,2021-01-24,0.04
Chile,2021-01-25,0.05
Chile,2021-01-26,0.05
Chile,2021-01-27,0.05
Chile,2021-01-28,0.05
Chile,2021-01-29,0.05
Chile,2021-01-30,0.05
Chile,2021-01-31,0.05
Chile,2021-02-01,0.05
Chile,2021-02-02,0.05
Chile,2021-02-03,0.05
Chile,2021-02-04,0.07
Chile,2021-02-05,0.07
Chile,2021-02-06,0.07
Chile,2021-02-07,0.07
Chile,2021-02-08,0.13
Chile,2021-02-09,0.23
Chile,2021-02-10,0.28
Chile,2021-02-11,0.29
Chile,2021-02-12,0.29
Chile,2021-02-13,0.29
Chile,2021-02-14,0.29
Chile,2021-02-15,0.29
Chile,2021-02-16,0.29
Chile,2021-02-17,0.29
Chile,2021-02-18,0.29
Chile,2021-02-19,0.29
Chile,2021-02-20,0.29
Chile,2021-02-21,0.29
Chile,2021-02-22,0.29
Chile,2021-02-23,0.29
Chile,2021-02-24,0.29
Chile,2021-02-25,0.29
Chile,2021-02-26,0.29
Chile,2021-02-27,0.29
Chile,2021-02-28,0.29
Chile,2021-03-01,0.3
Chile,2021-03-02,0.36
Chile,2021-03-03,1.17
Chile,2021-03-04,2.03
Chile,2021-03-05,2.88
Chile,2021-03-06,3.01
Chile,2021-03-07,3.04
Chile,2021-03-08,4.16
Chile,2021-03-09,5.4
Chile,2021-03-10,6.79
Chile,2021-03-11,8.08
Chile,2021-03-12,9.24
Chile,2021-03-13,9.38
Chile,2021-03-14,9.4
Chile,2021-03-15,10.83
Chile,2021-03-16,12.1
Chile,2021-03-17,13.23
Chile,2021-03-18,14.2
